"Year","Month","Day","Hour","Temp","Warm_year"
2008,6,20,12,31.97,NA
2008,6,20,13,32.175,NA
2008,6,20,14,32.355,NA
2008,6,20,15,32.872,NA
2008,6,20,16,31.408,NA
2008,6,20,17,29.59,NA
2008,6,20,18,27.875,NA
2008,6,20,19,25.647,NA
2008,6,20,20,23.689,NA
2008,6,20,21,21.915,NA
2008,6,20,22,21.533,NA
2008,6,20,23,20.674,NA
2008,6,21,0,20.031,NA
2008,6,21,1,19.793,NA
2008,6,21,2,18.533,NA
2008,6,21,3,17.891,NA
2008,6,21,4,17.724,NA
2008,6,21,5,17.867,NA
2008,6,21,6,18.033,NA
2008,6,21,7,19.936,NA
2008,6,21,8,26.646,NA
2008,6,21,9,29.941,NA
2008,6,21,10,30.343,NA
2008,6,21,11,32.639,NA
2008,6,21,12,32.742,NA
2008,6,21,13,36.119,NA
2008,6,21,14,35.529,NA
2008,6,21,15,31.97,NA
2008,6,21,16,32.536,NA
2008,6,21,17,30.343,NA
2008,6,21,18,27.358,NA
2008,6,21,19,25.307,NA
2008,6,21,20,22.992,NA
2008,6,21,21,23.809,NA
2008,6,21,22,25.331,NA
2008,6,21,23,24.823,NA
2008,6,22,0,21.915,NA
2008,6,22,1,20.579,NA
2008,6,22,2,18.794,NA
2008,6,22,3,16.844,NA
2008,6,22,4,18.081,NA
2008,6,22,5,18.461,NA
2008,6,22,6,16.654,NA
2008,6,22,7,18.961,NA
2008,6,22,8,25.647,NA
2008,6,22,9,28.27,NA
2008,6,22,10,28.097,NA
2008,6,22,11,29.14,NA
2008,6,22,12,30.748,NA
2008,6,22,13,30.798,NA
2008,6,22,14,31.052,NA
2008,6,22,15,30.849,NA
2008,6,22,16,30.142,NA
2008,6,22,17,28.147,NA
2008,6,22,18,26.475,NA
2008,6,22,19,24.171,NA
2008,6,22,20,22.441,NA
2008,6,22,21,21.127,NA
2008,6,22,22,19.413,NA
2008,6,22,23,17.748,NA
2008,6,23,0,16.534,NA
2008,6,23,1,14.385,NA
2008,6,23,2,12.968,NA
2008,6,23,3,12.268,NA
2008,6,23,4,11.88,NA
2008,6,23,5,11.686,NA
2008,6,23,6,12.775,NA
2008,6,23,7,15.986,NA
2008,6,23,8,21.509,NA
2008,6,23,9,23.665,NA
2008,6,23,10,25.162,NA
2008,6,23,11,27.333,NA
2008,6,23,12,29.015,NA
2008,6,23,13,29.59,NA
2008,6,23,14,30.041,NA
2008,6,23,15,29.165,NA
2008,6,23,16,28.27,NA
2008,6,23,17,27.554,NA
2008,6,23,18,25.355,NA
2008,6,23,19,22.657,NA
2008,6,23,20,19.817,NA
2008,6,23,21,18.461,NA
2008,6,23,22,17.463,NA
2008,6,23,23,16.344,NA
2008,6,24,0,14.745,NA
2008,6,24,1,13.858,NA
2008,6,24,2,13.642,NA
2008,6,24,3,13.425,NA
2008,6,24,4,13.209,NA
2008,6,24,5,12.92,NA
2008,6,24,6,13.738,NA
2008,6,24,7,15.605,NA
2008,6,24,8,20.031,NA
2008,6,24,9,23.304,NA
2008,6,24,10,25.162,NA
2008,6,24,11,27.112,NA
2008,6,24,12,28.866,NA
2008,6,24,13,29.74,NA
2008,6,24,14,30.874,NA
2008,6,24,15,31.281,NA
2008,6,24,16,30.217,NA
2008,6,24,17,28.642,NA
2008,6,24,18,26.426,NA
2008,6,24,19,23.881,NA
2008,6,24,20,21.604,NA
2008,6,24,21,19.841,NA
2008,6,24,22,18.343,NA
2008,6,24,23,17.51,NA
2008,6,25,0,16.796,NA
2008,6,25,1,15.294,NA
2008,6,25,2,14.529,NA
2008,6,25,3,14.098,NA
2008,6,25,4,14.529,NA
2008,6,25,5,13.81,NA
2008,6,25,6,14.601,NA
2008,6,25,7,16.106,NA
2008,6,25,8,19.508,NA
2008,6,25,9,21.724,NA
2008,6,25,10,22.633,NA
2008,6,25,11,24.823,NA
2008,6,25,12,26.671,NA
2008,6,25,13,28.147,NA
2008,6,25,14,29.04,NA
2008,6,25,15,29.24,NA
2008,6,25,16,28.742,NA
2008,6,25,17,27.998,NA
2008,6,25,18,26.573,NA
2008,6,25,19,24.122,NA
2008,6,25,20,21.604,NA
2008,6,25,21,19.365,NA
2008,6,25,22,18.533,NA
2008,6,25,23,17.415,NA
2008,6,26,0,16.082,NA
2008,6,26,1,15.199,NA
2008,6,26,2,14.697,NA
2008,6,26,3,14.457,NA
2008,6,26,4,14.074,NA
2008,6,26,5,13.834,NA
2008,6,26,6,14.314,NA
2008,6,26,7,16.296,NA
2008,6,26,8,18.557,NA
2008,6,26,9,20.674,NA
2008,6,26,10,22.298,NA
2008,6,26,11,24.363,NA
2008,6,26,12,26.353,NA
2008,6,26,13,27.481,NA
2008,6,26,14,28.419,NA
2008,6,26,15,28.345,NA
2008,6,26,16,27.751,NA
2008,6,26,17,26.793,NA
2008,6,26,18,25.72,NA
2008,6,26,19,23.665,NA
2008,6,26,20,21.509,NA
2008,6,26,21,20.388,NA
2008,6,26,22,20.055,NA
2008,6,26,23,18.152,NA
2008,6,27,0,16.82,NA
2008,6,27,1,16.201,NA
2008,6,27,2,15.581,NA
2008,6,27,3,15.557,NA
2008,6,27,4,15.796,NA
2008,6,27,5,15.557,NA
2008,6,27,6,16.844,NA
2008,6,27,7,18.414,NA
2008,6,27,8,21.318,NA
2008,6,27,9,24.002,NA
2008,6,27,10,25.404,NA
2008,6,27,11,27.358,NA
2008,6,27,12,29.165,NA
2008,6,27,13,30.343,NA
2008,6,27,14,31.357,NA
2008,6,27,15,31.765,NA
2008,6,27,16,31.103,NA
2008,6,27,17,29.389,NA
2008,6,27,18,27.259,NA
2008,6,27,19,25.817,NA
2008,6,27,20,25.841,NA
2008,6,27,21,25.113,NA
2008,6,27,22,23.809,NA
2008,6,27,23,23.208,NA
2008,6,28,0,22.8,NA
2008,6,28,1,22.321,NA
2008,6,28,2,21.939,NA
2008,6,28,3,21.127,NA
2008,6,28,4,16.773,NA
2008,6,28,5,15.605,NA
2008,6,28,6,15.438,NA
2008,6,28,7,17.534,NA
2008,6,28,8,21.032,NA
2008,6,28,9,23.905,NA
2008,6,28,10,25.841,NA
2008,6,28,11,27.801,NA
2008,6,28,12,29.74,NA
2008,6,28,13,31.179,NA
2008,6,28,14,31.868,NA
2008,6,28,15,32.175,NA
2008,6,28,16,31.484,NA
2008,6,28,17,30.041,NA
2008,6,28,18,27.899,NA
2008,6,28,19,25.453,NA
2008,6,28,20,23.232,NA
2008,6,28,21,19.912,NA
2008,6,28,22,20.293,NA
2008,6,28,23,17.558,NA
2008,6,29,0,16.415,NA
2008,6,29,1,15.915,NA
2008,6,29,2,14.697,NA
2008,6,29,3,13.738,NA
2008,6,29,4,13.016,NA
2008,6,29,5,12.389,NA
2008,6,29,6,13.305,NA
2008,6,29,7,16.034,NA
2008,6,29,8,21.032,NA
2008,6,29,9,24.291,NA
2008,6,29,10,25.283,NA
2008,6,29,11,27.136,NA
2008,6,29,12,29.389,NA
2008,6,29,13,30.52,NA
2008,6,29,14,31.791,NA
2008,6,29,15,32.562,NA
2008,6,29,16,32.201,NA
2008,6,29,17,29.24,NA
2008,6,29,18,26.426,NA
2008,6,29,19,24.291,NA
2008,6,29,20,22.202,NA
2008,6,29,21,19.508,NA
2008,6,29,22,17.415,NA
2008,6,29,23,16.511,NA
2008,6,30,0,15.7,NA
2008,6,30,1,14.577,NA
2008,6,30,2,14.122,NA
2008,6,30,3,13.329,NA
2008,6,30,4,12.606,NA
2008,6,30,5,12.025,NA
2008,6,30,6,12.775,NA
2008,6,30,7,15.318,NA
2008,6,30,8,21.079,NA
2008,6,30,9,24.315,NA
2008,6,30,10,25.647,NA
2008,6,30,11,27.358,NA
2008,6,30,12,29.54,NA
2008,6,30,13,30.394,NA
2008,6,30,14,31.433,NA
2008,6,30,15,31.433,NA
2008,6,30,16,30.596,NA
2008,6,30,17,29.69,NA
2008,6,30,18,27.899,NA
2008,6,30,19,25.671,NA
2008,6,30,20,21.7,NA
2008,6,30,21,19.436,NA
2008,6,30,22,17.653,NA
2008,6,30,23,16.63,NA
2008,7,1,0,15.079,NA
2008,7,1,1,14.481,NA
2008,7,1,2,13.954,NA
2008,7,1,3,13.209,NA
2008,7,1,4,13.209,NA
2008,7,1,5,12.823,NA
2008,7,1,6,13.161,NA
2008,7,1,7,15.652,NA
2008,7,1,8,20.984,NA
2008,7,1,9,23.905,NA
2008,7,1,10,24.532,NA
2008,7,1,11,26.916,NA
2008,7,1,12,28.419,NA
2008,7,1,13,29.665,NA
2008,7,1,14,30.495,NA
2008,7,1,15,31.103,NA
2008,7,1,16,29.64,NA
2008,7,1,17,27.21,NA
2008,7,1,18,25.258,NA
2008,7,1,19,23.064,NA
2008,7,1,20,21.175,NA
2008,7,1,21,20.412,NA
2008,7,1,22,19.508,NA
2008,7,1,23,16.963,NA
2008,7,2,0,15.772,NA
2008,7,2,1,14.697,NA
2008,7,2,2,14.026,NA
2008,7,2,3,13.594,NA
2008,7,2,4,13.305,NA
2008,7,2,5,13.016,NA
2008,7,2,6,13.834,NA
2008,7,2,7,15.819,NA
2008,7,2,8,21.032,NA
2008,7,2,9,24.267,NA
2008,7,2,10,24.243,NA
2008,7,2,11,26.182,NA
2008,7,2,12,28.27,NA
2008,7,2,13,29.34,NA
2008,7,2,14,30.268,NA
2008,7,2,15,30.596,NA
2008,7,2,16,29.765,NA
2008,7,2,17,27.998,NA
2008,7,2,18,26.426,NA
2008,7,2,19,24.363,NA
2008,7,2,20,22.848,NA
2008,7,2,21,21.199,NA
2008,7,2,22,21.987,NA
2008,7,2,23,22.298,NA
2008,7,3,0,18.129,NA
2008,7,3,1,16.296,NA
2008,7,3,2,15.055,NA
2008,7,3,3,14.457,NA
2008,7,3,4,13.786,NA
2008,7,3,5,14.122,NA
2008,7,3,6,14.792,NA
2008,7,3,7,17.272,NA
2008,7,3,8,23.304,NA
2008,7,3,9,26.109,NA
2008,7,3,10,26.402,NA
2008,7,3,11,28.048,NA
2008,7,3,12,29.389,NA
2008,7,3,13,29.84,NA
2008,7,3,14,30.142,NA
2008,7,3,15,29.84,NA
2008,7,3,16,28.965,NA
2008,7,3,17,27.554,NA
2008,7,3,18,25.963,NA
2008,7,3,19,23.857,NA
2008,7,3,20,23.376,NA
2008,7,3,21,20.841,NA
2008,7,3,22,18.842,NA
2008,7,3,23,17.986,NA
2008,7,4,0,16.963,NA
2008,7,4,1,15.509,NA
2008,7,4,2,14.792,NA
2008,7,4,3,14.936,NA
2008,7,4,4,16.844,NA
2008,7,4,5,15.223,NA
2008,7,4,6,17.011,NA
2008,7,4,7,17.344,NA
2008,7,4,8,22.369,NA
2008,7,4,9,22.298,NA
2008,7,4,10,23.304,NA
2008,7,4,11,24.195,NA
2008,7,4,12,25.477,NA
2008,7,4,13,25.841,NA
2008,7,4,14,26.378,NA
2008,7,4,15,26.744,NA
2008,7,4,16,26.695,NA
2008,7,4,17,26.085,NA
2008,7,4,18,24.919,NA
2008,7,4,19,23.256,NA
2008,7,4,20,20.793,NA
2008,7,4,21,19.127,NA
2008,7,4,22,18.033,NA
2008,7,4,23,17.296,NA
2008,7,5,0,16.725,NA
2008,7,5,1,15.533,NA
2008,7,5,2,14.984,NA
2008,7,5,3,14.673,NA
2008,7,5,4,14.505,NA
2008,7,5,5,14.314,NA
2008,7,5,6,15.008,NA
2008,7,5,7,17.13,NA
2008,7,5,8,22.657,NA
2008,7,5,9,25.404,NA
2008,7,5,10,25.744,NA
2008,7,5,11,27.112,NA
2008,7,5,12,28.543,NA
2008,7,5,13,29.19,NA
2008,7,5,14,29.715,NA
2008,7,5,15,30.343,NA
2008,7,5,16,30.293,NA
2008,7,5,17,29.365,NA
2008,7,5,18,28.295,NA
2008,7,5,19,25.477,NA
2008,7,5,20,24.122,NA
2008,7,5,21,22.226,NA
2008,7,5,22,20.841,NA
2008,7,5,23,19.698,NA
2008,7,6,0,20.436,NA
2008,7,6,1,20.531,NA
2008,7,6,2,18.604,NA
2008,7,6,3,17.296,NA
2008,7,6,4,16.749,NA
2008,7,6,5,16.129,NA
2008,7,6,6,16.82,NA
2008,7,6,7,19.008,NA
2008,7,6,8,24.363,NA
2008,7,6,9,26.744,NA
2008,7,6,10,27.653,NA
2008,7,6,11,28.891,NA
2008,7,6,12,30.041,NA
2008,7,6,13,30.596,NA
2008,7,6,14,31.204,NA
2008,7,6,15,31.281,NA
2008,7,6,16,30.874,NA
2008,7,6,17,29.414,NA
2008,7,6,18,27.949,NA
2008,7,6,19,26.598,NA
2008,7,6,20,24.677,NA
2008,7,6,21,23.256,NA
2008,7,6,22,22.561,NA
2008,7,6,23,22.106,NA
2008,7,7,0,20.746,NA
2008,7,7,1,19.722,NA
2008,7,7,2,19.436,NA
2008,7,7,3,18.913,NA
2008,7,7,4,17.962,NA
2008,7,7,5,17.819,NA
2008,7,7,6,18.866,NA
2008,7,7,7,21.485,NA
2008,7,7,8,26.598,NA
2008,7,7,9,29.414,NA
2008,7,7,10,30.217,NA
2008,7,7,11,31.204,NA
2008,7,7,12,32.433,NA
2008,7,7,13,33.001,NA
2008,7,7,14,32.794,NA
2008,7,7,15,32.794,NA
2008,7,7,16,31.893,NA
2008,7,7,17,30.52,NA
2008,7,7,18,28.841,NA
2008,7,7,19,27.382,NA
2008,7,7,20,25.914,NA
2008,7,7,21,24.653,NA
2008,7,7,22,23.328,NA
2008,7,7,23,22.154,NA
2008,7,8,0,21.413,NA
2008,7,8,1,20.388,NA
2008,7,8,2,20.055,NA
2008,7,8,3,19.603,NA
2008,7,8,4,19.865,NA
2008,7,8,5,20.984,NA
2008,7,8,6,22.776,NA
2008,7,8,7,23.713,NA
2008,7,8,8,28.568,NA
2008,7,8,9,31.179,NA
2008,7,8,10,32.278,NA
2008,7,8,11,34.466,NA
2008,7,8,12,36.227,NA
2008,7,8,13,37.178,NA
2008,7,8,14,37.811,NA
2008,7,8,15,37.59,NA
2008,7,8,16,35.689,NA
2008,7,8,17,32.846,NA
2008,7,8,18,29.941,NA
2008,7,8,19,27.702,NA
2008,7,8,20,26.378,NA
2008,7,8,21,24.992,NA
2008,7,8,22,24.484,NA
2008,7,8,23,23.617,NA
2008,7,9,0,22.274,NA
2008,7,9,1,20.913,NA
2008,7,9,2,20.031,NA
2008,7,9,3,19.746,NA
2008,7,9,4,19.318,NA
2008,7,9,5,18.723,NA
2008,7,9,6,19.413,NA
2008,7,9,7,21.724,NA
2008,7,9,8,27.136,NA
2008,7,9,9,30.369,NA
2008,7,9,10,32.458,NA
2008,7,9,11,34.097,NA
2008,7,9,12,35.208,NA
2008,7,9,13,36.146,NA
2008,7,9,14,36.039,NA
2008,7,9,15,35.716,NA
2008,7,9,16,34.492,NA
2008,7,9,17,33.053,NA
2008,7,9,18,31.408,NA
2008,7,9,19,29.54,NA
2008,7,9,20,27.604,NA
2008,7,9,21,26.207,NA
2008,7,9,22,25.671,NA
2008,7,9,23,24.219,NA
2008,7,10,0,22.321,NA
2008,7,10,1,21.032,NA
2008,7,10,2,20.031,NA
2008,7,10,3,19.555,NA
2008,7,10,4,18.889,NA
2008,7,10,5,19.175,NA
2008,7,10,6,20.889,NA
2008,7,10,7,22.8,NA
2008,7,10,8,26.353,NA
2008,7,10,9,28.543,NA
2008,7,10,10,29.09,NA
2008,7,10,11,29.916,NA
2008,7,10,12,30.9,NA
2008,7,10,13,32.33,NA
2008,7,10,14,32.51,NA
2008,7,10,15,33.131,NA
2008,7,10,16,31.816,NA
2008,7,10,17,29.79,NA
2008,7,10,18,28.468,NA
2008,7,10,19,26.353,NA
2008,7,10,20,24.46,NA
2008,7,10,21,23.064,NA
2008,7,10,22,22.011,NA
2008,7,10,23,20.198,NA
2008,7,11,0,19.127,NA
2008,7,11,1,18.438,NA
2008,7,11,2,17.986,NA
2008,7,11,3,17.534,NA
2008,7,11,4,17.201,NA
2008,7,11,5,16.773,NA
2008,7,11,6,17.177,NA
2008,7,11,7,18.58,NA
2008,7,11,8,22.657,NA
2008,7,11,9,25.307,NA
2008,7,11,10,26.916,NA
2008,7,11,11,29.04,NA
2008,7,11,12,30.748,NA
2008,7,11,13,31.153,NA
2008,7,11,14,31.179,NA
2008,7,11,15,31.433,NA
2008,7,11,16,30.9,NA
2008,7,11,17,29.916,NA
2008,7,11,18,28.147,NA
2008,7,11,19,26.72,NA
2008,7,11,20,25.404,NA
2008,7,11,21,24.702,NA
2008,7,11,22,24.195,NA
2008,7,11,23,23.4,NA
2008,7,12,0,22.657,NA
2008,7,12,1,22.13,NA
2008,7,12,2,21.676,NA
2008,7,12,3,20.412,NA
2008,7,12,4,18.699,NA
2008,7,12,5,18.176,NA
2008,7,12,6,18.485,NA
2008,7,12,7,19.865,NA
2008,7,12,8,23.136,NA
2008,7,12,9,25.355,NA
2008,7,12,10,25.477,NA
2008,7,12,11,27.063,NA
2008,7,12,12,28.965,NA
2008,7,12,13,30.192,NA
2008,7,12,14,31.128,NA
2008,7,12,15,31.306,NA
2008,7,12,16,30.976,NA
2008,7,12,17,30.142,NA
2008,7,12,18,28.493,NA
2008,7,12,19,26.549,NA
2008,7,12,20,25.574,NA
2008,7,12,21,25.04,NA
2008,7,12,22,25.04,NA
2008,7,12,23,24.629,NA
2008,7,13,0,23.617,NA
2008,7,13,1,22.657,NA
2008,7,13,2,22.585,NA
2008,7,13,3,22.011,NA
2008,7,13,4,21.795,NA
2008,7,13,5,18.866,NA
2008,7,13,6,18.057,NA
2008,7,13,7,20.031,NA
2008,7,13,8,24.992,NA
2008,7,13,9,26.94,NA
2008,7,13,10,28.295,NA
2008,7,13,11,29.991,NA
2008,7,13,12,31.51,NA
2008,7,13,13,32.742,NA
2008,7,13,14,33.626,NA
2008,7,13,15,33.966,NA
2008,7,13,16,33.365,NA
2008,7,13,17,32.924,NA
2008,7,13,18,31.433,NA
2008,7,13,19,28.221,NA
2008,7,13,20,26.085,NA
2008,7,13,21,25.162,NA
2008,7,13,22,25.598,NA
2008,7,13,23,24.581,NA
2008,7,14,0,21.557,NA
2008,7,14,1,20.984,NA
2008,7,14,2,20.269,NA
2008,7,14,3,19.746,NA
2008,7,14,4,19.222,NA
2008,7,14,5,18.01,NA
2008,7,14,6,18.081,NA
2008,7,14,7,19.436,NA
2008,7,14,8,24.992,NA
2008,7,14,9,26.818,NA
2008,7,14,10,28.444,NA
2008,7,14,11,30.293,NA
2008,7,14,12,32.304,NA
2008,7,14,13,33.495,NA
2008,7,14,14,33.94,NA
2008,7,14,15,35.448,NA
2008,7,14,16,34.097,NA
2008,7,14,17,32.253,NA
2008,7,14,18,29.765,NA
2008,7,14,19,25.695,NA
2008,7,14,20,22.417,NA
2008,7,14,21,21.032,NA
2008,7,14,22,20.126,NA
2008,7,14,23,19.341,NA
2008,7,15,0,19.032,NA
2008,7,15,1,18.961,NA
2008,7,15,2,18.533,NA
2008,7,15,3,17.225,NA
2008,7,15,4,16.534,NA
2008,7,15,5,15.772,NA
2008,7,15,6,16.272,NA
2008,7,15,7,18.343,NA
2008,7,15,8,22.968,NA
2008,7,15,9,24.726,NA
2008,7,15,10,25.744,NA
2008,7,15,11,27.382,NA
2008,7,15,12,28.891,NA
2008,7,15,13,29.966,NA
2008,7,15,14,30.95,NA
2008,7,15,15,31.816,NA
2008,7,15,16,32.175,NA
2008,7,15,17,31.459,NA
2008,7,15,18,29.389,NA
2008,7,15,19,25.866,NA
2008,7,15,20,22.393,NA
2008,7,15,21,20.555,NA
2008,7,15,22,19.365,NA
2008,7,15,23,18.414,NA
2008,7,16,0,17.748,NA
2008,7,16,1,18.366,NA
2008,7,16,2,16.892,NA
2008,7,16,3,15.27,NA
2008,7,16,4,14.457,NA
2008,7,16,5,14.314,NA
2008,7,16,6,14.625,NA
2008,7,16,7,16.606,NA
2008,7,16,8,21.008,NA
2008,7,16,9,23.136,NA
2008,7,16,10,24.315,NA
2008,7,16,11,26.72,NA
2008,7,16,12,28.617,NA
2008,7,16,13,30.142,NA
2008,7,16,14,31.23,NA
2008,7,16,15,32.201,NA
2008,7,16,16,30.545,NA
2008,7,16,17,28.866,NA
2008,7,16,18,27.333,NA
2008,7,16,19,25.623,NA
2008,7,16,20,24.871,NA
2008,7,16,21,23.136,NA
2008,7,16,22,22.178,NA
2008,7,16,23,20.031,NA
2008,7,17,0,17.677,NA
2008,7,17,1,16.106,NA
2008,7,17,2,14.601,NA
2008,7,17,3,13.954,NA
2008,7,17,4,13.257,NA
2008,7,17,5,13.016,NA
2008,7,17,6,13.762,NA
2008,7,17,7,15.867,NA
2008,7,17,8,21.366,NA
2008,7,17,9,24.363,NA
2008,7,17,10,24.823,NA
2008,7,17,11,26.573,NA
2008,7,17,12,28.196,NA
2008,7,17,13,29.615,NA
2008,7,17,14,30.041,NA
2008,7,17,15,30.571,NA
2008,7,17,16,28.916,NA
2008,7,17,17,27.604,NA
2008,7,17,18,26.231,NA
2008,7,17,19,24.074,NA
2008,7,17,20,22.13,NA
2008,7,17,21,19.77,NA
2008,7,17,22,18.129,NA
2008,7,17,23,16.773,NA
2008,7,18,0,15.151,NA
2008,7,18,1,14.314,NA
2008,7,18,2,13.954,NA
2008,7,18,3,13.594,NA
2008,7,18,4,13.233,NA
2008,7,18,5,12.944,NA
2008,7,18,6,13.473,NA
2008,7,18,7,15.652,NA
2008,7,18,8,20.603,NA
2008,7,18,9,22.705,NA
2008,7,18,10,23.833,NA
2008,7,18,11,25.987,NA
2008,7,18,12,27.801,NA
2008,7,18,13,29.265,NA
2008,7,18,14,29.941,NA
2008,7,18,15,30.394,NA
2008,7,18,16,30.469,NA
2008,7,18,17,29.665,NA
2008,7,18,18,27.653,NA
2008,7,18,19,24.823,NA
2008,7,18,20,22.226,NA
2008,7,18,21,20.531,NA
2008,7,18,22,19.127,NA
2008,7,18,23,17.986,NA
2008,7,19,0,17.272,NA
2008,7,19,1,15.915,NA
2008,7,19,2,14.96,NA
2008,7,19,3,14.385,NA
2008,7,19,4,13.954,NA
2008,7,19,5,13.594,NA
2008,7,19,6,14.242,NA
2008,7,19,7,16.368,NA
2008,7,19,8,21.533,NA
2008,7,19,9,23.713,NA
2008,7,19,10,24.968,NA
2008,7,19,11,26.744,NA
2008,7,19,12,28.493,NA
2008,7,19,13,29.765,NA
2008,7,19,14,30.117,NA
2008,7,19,15,30.596,NA
2008,7,19,16,30.394,NA
2008,7,19,17,28.742,NA
2008,7,19,18,26.72,NA
2008,7,19,19,24.388,NA
2008,7,19,20,21.843,NA
2008,7,19,21,19.698,NA
2008,7,19,22,18.366,NA
2008,7,19,23,16.796,NA
2008,7,20,0,15.915,NA
2008,7,20,1,15.342,NA
2008,7,20,2,14.361,NA
2008,7,20,3,13.161,NA
2008,7,20,4,12.582,NA
2008,7,20,5,11.783,NA
2008,7,20,6,12.316,NA
2008,7,20,7,14.649,NA
2008,7,20,8,18.842,NA
2008,7,20,9,20.746,NA
2008,7,20,10,22.321,NA
2008,7,20,11,23.857,NA
2008,7,20,12,25.574,NA
2008,7,20,13,26.891,NA
2008,7,20,14,27.727,NA
2008,7,20,15,27.481,NA
2008,7,20,16,27.014,NA
2008,7,20,17,26.085,NA
2008,7,20,18,23.16,NA
2008,7,20,19,20.198,NA
2008,7,20,20,17.272,NA
2008,7,20,21,15.676,NA
2008,7,20,22,14.409,NA
2008,7,20,23,13.185,NA
2008,7,21,0,12.606,NA
2008,7,21,1,12.243,NA
2008,7,21,2,12.558,NA
2008,7,21,3,11.734,NA
2008,7,21,4,11.662,NA
2008,7,21,5,11.248,NA
2008,7,21,6,10.98,NA
2008,7,21,7,12.92,NA
2008,7,21,8,16.796,NA
2008,7,21,9,18.39,NA
2008,7,21,10,20.293,NA
2008,7,21,11,21.7,NA
2008,7,21,12,23.28,NA
2008,7,21,13,24.412,NA
2008,7,21,14,25.598,NA
2008,7,21,15,26.231,NA
2008,7,21,16,26.378,NA
2008,7,21,17,25.598,NA
2008,7,21,18,24.074,NA
2008,7,21,19,21.628,NA
2008,7,21,20,18.866,NA
2008,7,21,21,16.749,NA
2008,7,21,22,15.461,NA
2008,7,21,23,14.481,NA
2008,7,22,0,13.425,NA
2008,7,22,1,12.171,NA
2008,7,22,2,11.516,NA
2008,7,22,3,11.273,NA
2008,7,22,4,10.883,NA
2008,7,22,5,10.345,NA
2008,7,22,6,10.932,NA
2008,7,22,7,13.377,NA
2008,7,22,8,17.51,NA
2008,7,22,9,20.293,NA
2008,7,22,10,22.082,NA
2008,7,22,11,24.484,NA
2008,7,22,12,26.475,NA
2008,7,22,13,27.776,NA
2008,7,22,14,28.617,NA
2008,7,22,15,28.891,NA
2008,7,22,16,29.24,NA
2008,7,22,17,27.998,NA
2008,7,22,18,25.647,NA
2008,7,22,19,23.641,NA
2008,7,22,20,23.857,NA
2008,7,22,21,21.127,NA
2008,7,22,22,19.103,NA
2008,7,22,23,18.01,NA
2008,7,23,0,17.177,NA
2008,7,23,1,16.129,NA
2008,7,23,2,15.509,NA
2008,7,23,3,14.864,NA
2008,7,23,4,14.601,NA
2008,7,23,5,14.409,NA
2008,7,23,6,14.84,NA
2008,7,23,7,17.058,NA
2008,7,23,8,21.103,NA
2008,7,23,9,23.521,NA
2008,7,23,10,25.598,NA
2008,7,23,11,27.308,NA
2008,7,23,12,28.791,NA
2008,7,23,13,29.991,NA
2008,7,23,14,31.001,NA
2008,7,23,15,31.714,NA
2008,7,23,16,31.026,NA
2008,7,23,17,29.941,NA
2008,7,23,18,27.481,NA
2008,7,23,19,25.04,NA
2008,7,23,20,22.082,NA
2008,7,23,21,20.222,NA
2008,7,23,22,19.436,NA
2008,7,23,23,17.891,NA
2008,7,24,0,16.487,NA
2008,7,24,1,15.461,NA
2008,7,24,2,14.792,NA
2008,7,24,3,14.026,NA
2008,7,24,4,13.57,NA
2008,7,24,5,13.353,NA
2008,7,24,6,13.882,NA
2008,7,24,7,15.986,NA
2008,7,24,8,19.888,NA
2008,7,24,9,22.848,NA
2008,7,24,10,25.04,NA
2008,7,24,11,27.235,NA
2008,7,24,12,29.34,NA
2008,7,24,13,31.23,NA
2008,7,24,14,32.073,NA
2008,7,24,15,32.124,NA
2008,7,24,16,31.663,NA
2008,7,24,17,30.343,NA
2008,7,24,18,27.776,NA
2008,7,24,19,25.598,NA
2008,7,24,20,22.992,NA
2008,7,24,21,21.27,NA
2008,7,24,22,20.007,NA
2008,7,24,23,18.794,NA
2008,7,25,0,17.677,NA
2008,7,25,1,16.153,NA
2008,7,25,2,15.127,NA
2008,7,25,3,14.553,NA
2008,7,25,4,14.29,NA
2008,7,25,5,14.026,NA
2008,7,25,6,14.314,NA
2008,7,25,7,16.796,NA
2008,7,25,8,20.293,NA
2008,7,25,9,23.256,NA
2008,7,25,10,25.598,NA
2008,7,25,11,27.776,NA
2008,7,25,12,29.49,NA
2008,7,25,13,31.357,NA
2008,7,25,14,32.124,NA
2008,7,25,15,32.562,NA
2008,7,25,16,32.15,NA
2008,7,25,17,30.773,NA
2008,7,25,18,28.245,NA
2008,7,25,19,25.963,NA
2008,7,25,20,23.761,NA
2008,7,25,21,21.939,NA
2008,7,25,22,20.579,NA
2008,7,25,23,19.984,NA
2008,7,26,0,20.031,NA
2008,7,26,1,17.867,NA
2008,7,26,2,16.272,NA
2008,7,26,3,15.533,NA
2008,7,26,4,14.864,NA
2008,7,26,5,14.266,NA
2008,7,26,6,14.745,NA
2008,7,26,7,17.51,NA
2008,7,26,8,22.657,NA
2008,7,26,9,26.353,NA
2008,7,26,10,28.023,NA
2008,7,26,11,30.041,NA
2008,7,26,12,31.868,NA
2008,7,26,13,33.313,NA
2008,7,26,14,35.182,NA
2008,7,26,15,36.688,NA
2008,7,26,16,36.065,NA
2008,7,26,17,33.992,NA
2008,7,26,18,31.001,NA
2008,7,26,19,27.974,NA
2008,7,26,20,24.605,NA
